"Id","Title","Time","Description","Link","ClusteredNumber","Category"
"78"," BWF World Championships: Saina Nehwal through to 2nd round, Gayatri-Treesa off to winning start ","1661231990030","     Saina Nehwal off to winning start at badminton World Championships "," https://www.indiatoday.in/sports/badminton/story/world-championships-2022-saina-nehwal-winning-start-gayatri-jolly-treesa-1991388-2022-08-23?utm_source=rss ","35","SPORTS"
"79","BWF World Championships 2022: Saina Nehwal Through to Pre-quarters; Treesa Jolly- Gayatri Gopichand Pair Makes Winning Start","1661245907030","Indian badminton ace Saina Nehwal got the better of Hong Kong shuttler Chuang Ngan Yi 21-19, 21-9 to progress in the ongoing Badminton World Championships in Tokyo. She was scheduled to take on old nemesis Nozomi Okuhara of Japan in the subsequent round but was handed a bye as the sixth-seeded home hope pulled out of the contest with an injury","https://www.news18.com/news/sports/bwf-world-championships-2022-saina-nehwal-through-to-pre-quarters-treesa-jolly-gayatri-gopichand-pair-makes-winning-start-5805349.html","35","SPORTS"
"80","'Feeling strong and ready': Neeraj Chopra to participate in Diamond League","1661261862030","Olympic champion javelin thrower Neeraj Chopra has recovered from the ""minor"" groin strain injury he had suffered last month and is set to take part in the Diamond League Meeting in Lausanne, Switzerland, on August 26.","https://timesofindia.indiatimes.com/sports/more-sports/athletics/feeling-strong-and-ready-neeraj-chopra-to-participate-in-lausanne-diamond-league/articleshow/93735646.cms","36","SPORTS"
"81","If Neeraj  Chopra is ""Medically fit,"" he can Compete in the Lausanne Diamond League Says AFI's Chief","1661017960030","&quot;Neeraj Chopra will participate in (Lausanne) if he is declared medically fit,&quot; Sumariwalla told PTI on Saturday","https://www.news18.com/news/sports/if-neeraj-chopra-is-medically-fit-he-can-compete-in-the-lausanne-diamond-league-says-afis-chief-5792251.html","36","SPORTS"
"82"," Neeraj Chopra can compete in Lausanne Diamond League if 'medically fit': AFI chief Adille Sumariwalla ","1661063507030","     Neeraj can compete in Lausanne Diamond League if 'medically fit': AFI chief"," https://www.indiatoday.in/sports/other-sports/story/neeraj-chopra-can-compete-in-lausanne-diamond-league-if-medically-fit-afi-chief-adille-sumariwalla-1990601-2022-08-21?utm_source=rss ","36","SPORTS"
"83","Feeling Strong and Ready! Neeraj Chopra Confirms Lausanne Diamond League Participation","1661259503030","Neeraj Chopra will be participating at the Lausanne Diamond League after recovering from the injury that forced him to miss the 2022 Commonwealth Games","https://www.news18.com/news/sports/feeling-strong-and-ready-neeraj-chopra-confirms-lausanne-diamond-league-participation-5807863.html","36","SPORTS"
"84","Neeraj Chopra yet to take a call on Lausanne Diamond League","1660846989000","","https://indianexpress.com/article/sports/neeraj-chopra-yet-to-take-a-call-on-lausanne-diamond-league-8098496/","36","SPORTS"
"85","Watch | Neeraj Chopra Displays 'Ninja' Prowess During Workout Routine","1660976084030","Ahead of Lausanne Diamond League, Olympic gold medalist Neeraj Chopra posted his training session video, suggesting that he could be back in action soon","https://www.news18.com/news/sports/watch-neeraj-chopra-displays-ninja-prowess-during-workout-routine-5786725.html","36","SPORTS"
"86"," Fit-again Neeraj Chopra to return to action in Lausanne Diamond League on August 26 ","1661259373030","     Feeling strong for Friday: Neeraj to compete in Lausanne Diamond League"," https://www.indiatoday.in/sports/other-sports/story/neeraj-chopra-lausanne-diamond-league-javelin-confirms-participation-1991636-2022-08-23?utm_source=rss ","36","SPORTS"
"87","Neeraj Chopra confirms participation in Lausanne Diamond League","1661258666000","","https://indianexpress.com/article/sports/sport-others/neeraj-chopra-confirms-participation-in-lausanne-diamond-league-8107462/","36","SPORTS"
"88","Neeraj Chopra set to return in action at Lausanne Diamond League after missing CWG","1661266253000","A good show in Lausanne can ensure Neeraj Chopra a berth in the Diamond League Finals in Zurich on September 7 and 8 as he is at fourth spot in the standings.","https://www.hindustantimes.com/sports/others/neeraj-chopra-set-to-return-in-action-at-lausanne-diamond-league-after-missing-cwg-101661265622205.html","36","SPORTS"
"89","Cheteshwar Pujara scores third hundred of Royal London Cup","1661265852030","India's Test specialist Cheteshwar Pujara smashed his third hundred of the Royal London One-Day Cup here on Tuesday. Representing Sussex, Pujara hammered 132 off 90 balls to help his team reach 400 for four in 50 overs against Middlesex.","https://timesofindia.indiatimes.com/sports/cricket/news/cheteshwar-pujara-scores-third-hundred-of-royal-london-cup/articleshow/93736742.cms","37","SPORTS"
"90","COVID positive Dravid not going for Asia Cup for now: Jay Shah","1661232109030","India head coach Rahul Dravid has tested positive for COVID-19 and didn't accompany the Rohit Sharma-led team that left for Dubai to compete in the Asia Cup, starting August 27, BCCI secretary Jay Shah confirmed on Tuesday.","https://timesofindia.indiatimes.com/sports/cricket/asia-cup/team-india-coach-rahul-dravid-tests-positive-for-covid-19-report/articleshow/93722939.cms","38","SPORTS"
"91","Rahul Dravid tests Covid positive; doubtful for Asia Cup","1661235445000","","https://indianexpress.com/article/sports/cricket/rahul-dravid-tests-positive-for-covid-19-may-skip-asia-cup-2022-8106458/","38","SPORTS"
"92"," Asia Cup 2022: India head coach Rahul Dravid tests Covid-19 positive ahead of team departure ","1661229185030","     India coach Rahul Dravid tests Covid-19 positive ahead of Asia Cup"," https://www.indiatoday.in/sports/cricket/story/asia-cup-2022-india-head-coach-rahul-dravid-tests-covid-19-positive-ahead-of-team-departure-1991358-2022-08-23?utm_source=rss ","38","SPORTS"
"93","AICF appoints Vipnesh as interim secretary following Delhi HC order","1661263886030","The All India Chess Federation (AICF) on Tuesday appointed Vipnesh Bharadwaj as its interim secretary after the Delhi High Court reiterated its order of removing former chief Bharat Singh Chauhan.","https://timesofindia.indiatimes.com/sports/chess/aicf-appoints-vipnesh-bharadwaj-as-interim-secretary-following-delhi-hc-order/articleshow/93736289.cms","39","SPORTS"
"94","AICF Appoints Vipnesh Bharadwaj as Interim Secretary Following Delhi HC Order","1661267224030","The All India Chess Federation appointed Vipnesh Bharadwaj as interim secretary after the Delhi High Court reiterated its order of removing former chief Bharat Singh Chauhan","https://www.news18.com/news/sports/aicf-appoints-vipnesh-bharadwaj-as-interim-secretary-following-delhi-hc-order-5808955.html","39","SPORTS"
"95","Neeraj Chopra to compete in Lausanne Diamond League on Friday ","1661310731000","A good show in Lausanne can ensure Neeraj Chopra a berth in the Diamond League Finals in Zurich on September 7 and 8","https://www.thehindu.com/sport/athletics/neeraj-chopra-to-compete-in-lausanne-diamond-league-on-friday/article65804199.ece","40","SPORTS"
"96","Morning Digest | Sonia Gandhi urges Ashok Gehlot to ‘lead’ Congress; Bihar’s Mahagathbandhan govt. to prove majority today, and more ","1661307359000","Here’s a select list of stories to read before you start your day","https://www.thehindu.com/news/morning-digest-august-24-2022/article65802917.ece","41","SPORTS"
"97","Badminton | Mum’s the word for record-breaker Svetlana Zilberman ","1661275252000","Nearly four decades after not getting picked for the Soviet Union’s badminton team, Svetlana Zilberman is playing on the sport’s highest stage and became the competition’s oldest-ever winner when she and her son, Misha, won their first-round mixed doubles match at the BWF World Championships","https://www.thehindu.com/sport/other-sports/badminton-mums-the-word-for-record-breaker-svetlana-zilberman/article65803049.ece","42","SPORTS"
"98","Chess | AICF appoints Vipnesh Bharadwaj as interim secretary following Delhi HC order ","1661274160000","On June 2, the Delhi HC passed an order and unseated Chauhan. However, the Supreme Court on June 7 overruled the HC&#039;s decision and reinstated Chauhan in his post till August 15","https://www.thehindu.com/sport/other-sports/chess-aicf-appoints-vipnesh-bharadwaj-as-interim-secretary-following-delhi-hc-order/article65802956.ece","43","SPORTS"
"99","Boxer Mary Kom undergoes ACL surgery ","1661273774000","Veteran boxer Mary Kom had torn her ACL when she twisted her knee in the first few minutes of her 48kg bout during the the Commonwealth Games selection trials in June","https://www.thehindu.com/sport/other-sports/boxer-mary-kom-undergoes-acl-surgery/article65802957.ece","44","SPORTS"
"100","Celebrated boxer Mary Kom undergoes ACL surgery","1661255597000","Mary Kom had torn her ACL when she twisted her knee in the first few minutes of her 48kg bout during the the Commonwealth Games selection trials in June.","https://www.hindustantimes.com/sports/others/celebrated-boxer-mary-kom-undergoes-acl-surgery-101661255075090.html","44","SPORTS"
"101","Shubman Gill could extend the line from Sachin through Kohli  ","1661259063000","He gives the impression of being a thinking cricketer who knows his game well and responds to game situations intelligently and without fuss","https://www.thehindu.com/sport/cricket/shubman-gill-could-extend-the-line-from-sachin-through-kohli/article65801652.ece","45","SPORTS"
"102","Odisha FC downs Kerala Blasters ","1661268554000","Krishna-Chhetri combo keeps Bengaluru on the winning path","https://www.thehindu.com/sport/football/odisha-fc-downs-kerala-blasters/article65801390.ece","46","SPORTS"
"103","Durand Cup: Isaac, Pedro score as Odisha FC beat Kerala Blasters 2-0","1661271303000","","https://indianexpress.com/article/sports/football/durand-cup-isaac-pedro-score-as-odisha-fc-beat-kerala-blasters-2-0-8107654/","46","SPORTS"
"104","Karandeep zooms into the lead at the Chennai Open golf ","1661266735000","Makes light of the conditions to a shoot a seven-under 65","https://www.thehindu.com/sport/other-sports/karandeep-zooms-into-the-lead-at-the-chennai-open-golf/article65802112.ece","47","SPORTS"
"105","Wimbledon spectator takes legal action against Nick Kyrgios for having her removed during final ","1661266621000","Nick Kyrgios complained to the umpire during his Wimbledon final against Novak Djokovic, saying that a drunk fan had been talking to him during points. The fan, who was removed from the arena, is taking action against the Australian for the ‘baseless allegation’","https://www.thehindu.com/sport/tennis/wimbledon-spectator-takes-legal-action-against-nick-kyrgios-for-having-her-removed-during-final/article65802329.ece","48","SPORTS"
"106","AIFF writes to FIFA, requests lifting of ban after SC verdict ","1661309289000","AIFF&#039;s acting general secretary Sunando Dhar requested FIFA secretary general Fatma Samoura to &quot;reconsider their decision of suspending the AIFF&quot; after the Supreme Court terminated the mandate of the CoA","https://www.thehindu.com/sport/football/aiff-writes-to-fifa-requests-lifting-of-ban-after-sc-verdict/article65801696.ece","49","SPORTS"
"107","Sania Mirza pulls out of U.S. Open, says retirement plans have changed ","1661257894000","Multiple Grand Slam winner Sania Mirza, who in January announced that she would be retiring at the end of the 2022 season, said she injured her tendon earlier this month and cannot play the 2022 U. S. Open","https://www.thehindu.com/sport/tennis/sania-mirza-pulls-out-of-us-open-says-retirement-plans-have-changed/article65801511.ece","50","SPORTS"
"108","‘It’ll change my retirement plans': Sania Mirza pulls out of US Open, writes emotional note on Instagram story","1661223113000","“I hurt my forearm/elbow while playing in Canada two weeks ago and obviously didn't realise how bad it was until got my scans yesterday and in fact I have torned a little bit of my tendon. I will be out for weeks and have pulled out of the US Open,” Sania wrote on Instagram.","https://www.hindustantimes.com/sports/tennis/itll-change-my-retirement-plans-sania-mirza-pulls-out-of-us-open-writes-emotional-note-on-instagram-story-101661222735668.html","50","SPORTS"
"109","Sania Mirza pulls out of US Open due to forearm/elbow injury","1661229554000","","https://indianexpress.com/article/sports/tennis/sania-mirza-pulls-out-of-us-open-due-to-forearm-elbow-injury-8106188/","50","SPORTS"
"110"," Sania Mirza pulls out of US Open 2022 due to injury: It will change my retirement plans ","1661224119030","     Sania Mirza pulls out of US Open 2022 due to injury"," https://www.indiatoday.in/sports/tennis/story/sania-mirza-pulls-out-of-us-open-due-to-injury-it-will-change-my-retirement-plans-1991338-2022-08-23?utm_source=rss ","50","SPORTS"
"111","Sania Mirza Out of US Open With Elbow Injury","1661223787030","Indian tennis icon Sania Mirza announced that she was pulling out of the US Open with a torn tendon. The star said that she had picked up an injury a couple of weeks back in Canada but did not realise the severity or the extent of the injury","https://www.news18.com/news/sports/sania-mirza-out-of-us-open-with-elbow-injury-5802469.html","50","SPORTS"
