"Id","Title","Time","Description","Link","ClusteredNumber","Category"
"303","‘Boycott Liger’ trends after Vijay Deverakonda supports Aamir Khan’s Laal Singh Chaddha","1660985525000","","https://indianexpress.com/article/entertainment/bollywood/boycott-liger-trends-after-vijay-deverakonda-supports-aamir-khans-laal-singh-chaddha-8101237/","292","ENTERTAINMENT"
"304","Karan Johar reveals his children Yash-Roohi’s reaction to Koffee with Karan, says they’ve ‘special rishta’ with Alia Bhatt","1660984728000","","https://indianexpress.com/article/entertainment/bollywood/karan-johar-reveals-his-children-yash-roohi-reaction-to-koffee-with-karan-8101196/","293","ENTERTAINMENT"
"305","Cuttputlli trailer: Akshay Kumar is after a serial killer in this intriguing investigative thriller, watch","1660984101000","","https://indianexpress.com/article/entertainment/bollywood/akshay-kumar-rakul-preet-and-sargun-mehta-embark-on-a-quest-in-this-crime-thriller-cuttputlli-video-8101200/","294","ENTERTAINMENT"
"306","Jogi teaser: Diljit Dosanjh refuses to abandon family in this film set amid 1984 riots, watch","1660980752000","","https://indianexpress.com/article/entertainment/bollywood/diljit-dosanjh-1984-riots-new-delhi-netflix-movie-ali-abbas-zafar-8101063/","295","ENTERTAINMENT"
"307","Veteran film producer KC Sharma passes away","1660979010000","","https://indianexpress.com/article/entertainment/bollywood/veteran-film-producer-kc-sharma-passes-away-8101127/","296","ENTERTAINMENT"
"308","Laal Singh Chaddha sees some hope in international market, worldwide collection crosses Rs 100 cr mark","1660978488000","","https://indianexpress.com/article/entertainment/bollywood/box-office-collection/laal-singh-chaddha-sees-some-hope-in-international-market-worldwide-collection-crosses-rs-100-cr-mark-8101082/","297","ENTERTAINMENT"
"309","Mahima Chaudhary to play author-activist Pupul Jayakar in Kangana Ranaut’s Emergency, see first look","1660976705000","","https://indianexpress.com/article/entertainment/bollywood/mahima-chaudhary-to-play-pupul-jayakar-in-kangana-ranauts-emergency-see-first-look-8101015/","298","ENTERTAINMENT"
"310","Variety predicts Oscar nomination for SS Rajamouli’s RRR, Anil Kapoor calls it a ‘proud moment’","1660973168000","","https://indianexpress.com/article/entertainment/telugu/international-film-critic-clayton-david-roots-for-oscar-nomination-for-ss-rajamoulis-rrr-anil-kapoor-proud-moment-8100932/","299","ENTERTAINMENT"
"311","Anurag Kashyap feels Karan Johar is ‘misunderstood’, calls him a ‘courageous and visionary man’","1660969630000","","https://indianexpress.com/article/entertainment/bollywood/anurag-kashyap-feels-karan-johar-is-misunderstood-calls-him-courageous-8100868/","300","ENTERTAINMENT"
"312","Actor Kanishka Soni marries self, responds to trolls: ‘Better to live alone and love myself than…’","1660968902000","","https://indianexpress.com/article/entertainment/television/kanishka-soni-marries-herself-responds-to-trolls-8100817/","301","ENTERTAINMENT"
"313","Vijay Deverakonda on being trolled for keeping his feet on table while interacting with media: ‘Anybody trying to grow…’","1660966729000","","https://indianexpress.com/article/entertainment/telugu/vijay-deverakonda-reacts-to-receiving-flack-for-keeping-his-feet-on-the-table-while-interacting-with-media-liger-8100776/","302","ENTERTAINMENT"
"314","Self-sabotage and heartbreak: The real reason why Andrew Garfield was replaced as Spider-Man by Tom Holland","1660964208000","","https://indianexpress.com/article/entertainment/hollywood/why-andrew-garfield-was-replaced-as-spider-man-by-tom-holland-8094918/","303","ENTERTAINMENT"
"315","Chhoti Si Baat isn’t the feel-good Amol Palekar film you remember, it proudly flaunts that stalking is the way to a woman’s heart","1660964186000","","https://indianexpress.com/article/entertainment/bollywood/chhoti-si-baat-is-not-the-feel-good-amol-palekar-film-you-remember-glorifies-stalking-8099719/","304","ENTERTAINMENT"
"316","Top shows, films to watch this weekend: Bad Sisters, Thiruchitrambalam, Dobaaraa and others","1660963310000","","https://indianexpress.com/article/entertainment/web-series/top-shows-films-to-watch-this-weekend-bad-sisters-thiruchitrambalam-tamil-rockerz-8100231/","305","ENTERTAINMENT"
"317","Neve Campbell to lead David E Kelley’s drama series Avalon","1660959036000","","https://indianexpress.com/article/entertainment/web-series/neve-campbell-to-lead-david-e-kelleys-drama-series-avalon-8099010/","306","ENTERTAINMENT"
"318","Dia Mirza says she is ‘having a hard week’, continues to motivate her fans","1660925742000","","https://indianexpress.com/article/entertainment/bollywood/dia-mirza-says-she-is-having-a-hard-week-8100390/","307","ENTERTAINMENT"
"319","Delhi HC allows OTT release of Shamshera subject to Yash Raj Films depositing Rs 1 crore","1660924866000","","https://indianexpress.com/article/entertainment/bollywood/delhi-hc-allows-ott-release-of-shamshera-subject-to-yash-raj-films-depositing-rs-1-crore-8100381/","308","ENTERTAINMENT"
"320","Mani Ratnam: ‘SS Rajamouli has opened a door for all of us’","1660921837000","","https://indianexpress.com/article/entertainment/tamil/mani-ratnam-ss-rajamouli-has-opened-a-door-for-all-of-us-8100325/","309","ENTERTAINMENT"
"321","Paddy Considine on what to expect from Episode 1 of House Of The Dragon: ‘There’s sex, gore, and killings…’","1660921674000","","https://indianexpress.com/article/entertainment/web-series/paddy-considine-on-what-to-expect-from-episode-1-of-house-of-the-dragon-8100291/","310","ENTERTAINMENT"
"322","Deepika Padukone, Ranveer Singh perform pooja at their new Alibaug home, see photos","1660920808000","","https://indianexpress.com/article/entertainment/bollywood/ranveer-singh-deepika-padukone-griha-pravesh-pooja-alibaug-home-8100241/","311","ENTERTAINMENT"
"323","Ponniyin Selvan Part 1 song Chola Chola: An ode to Vikram’s Aditya Karikalan","1660915704000","","https://indianexpress.com/article/entertainment/tamil/ponniyin-selvan-part-1-song-chola-chola-ar-rahman-vikram-8100186/","312","ENTERTAINMENT"
"324","Govinda Aala Re to Go Go Govinda: Songs to uplift ‘dahi handi’ spirits this Janmashtami","1660914547000","","https://indianexpress.com/article/entertainment/bollywood/govinda-aala-re-to-go-go-govinda-songs-to-uplift-dahi-handi-spirits-this-janmashtami-8100060/","313","ENTERTAINMENT"
"325","Raju Srivastava is recovering, he’ll soon be back, says brother Deepu Srivastava","1660913416000","","https://indianexpress.com/article/entertainment/television/raju-srivastava-recovering-will-soon-be-back-says-brother-deepu-srivastava-8100123/","314","ENTERTAINMENT"
"326","Kareena Kapoor channels her inner Geet in hilarious video with Varun Sharma. Watch","1660912979000","","https://indianexpress.com/article/entertainment/web-series/kareena-kapoor-channels-her-inner-geet-in-hilarious-video-with-varun-sharma-watch-8100064/","315","ENTERTAINMENT"
"327","Natchathiram Nagargiradhu trailer: Pa.Ranjith promises a trippy, colourful new-age romantic movie","1660911339000","","https://indianexpress.com/article/entertainment/tamil/natchathiram-nagargiradhu-trailer-pa-ranjith-promises-a-trippy-colourful-new-age-romantic-movie-8099846/","316","ENTERTAINMENT"
"328","‘Ko-actors’ Sara Ali Khan and Janhvi Kapoor shoot for a project together: ‘Wait and watch us’","1660910105000","","https://indianexpress.com/article/entertainment/bollywood/ko-actors-sara-ali-khan-and-janhvi-kapoor-shoot-for-a-project-together-wait-and-watch-us-8099832/","317","ENTERTAINMENT"
"329","Kareena Kapoor shares photo with ‘loves of her life’, Saba Pataudi give glimpse of Saif Ali Khan’s daddy duties","1660908986000","","https://indianexpress.com/article/entertainment/bollywood/kareena-kapoor-photo-loves-of-my-life-saba-pataudi-saif-ali-khan-daddy-duties-8099800/","318","ENTERTAINMENT"
"330","Mona Singh on Laal Singh Chaddha’s box office collection: ‘Don’t think of short term things like money’","1660908320000","","https://indianexpress.com/article/entertainment/bollywood/mona-singh-on-laal-singh-chaddhas-box-office-collection-dont-think-of-short-term-things-like-money-aamir-khan-forrest-gump-8099811/","319","ENTERTAINMENT"
"331","As Salman Khan drops a cryptic picture with new hairstyle, fans decode the look","1660906465000","","https://indianexpress.com/article/entertainment/bollywood/as-salman-khan-drops-a-cryptic-picture-with-new-hairstyle-fans-decode-the-lookkabhi-eid-kabhi-diwali-8099754/","320","ENTERTAINMENT"
"332","Oscar winner Ariana DeBose to star in Prime Video, Blumhouse’s House of Spoils","1660904830000","","https://indianexpress.com/article/entertainment/hollywood/oscar-winner-ariana-debose-to-star-in-prime-video-blumhouses-house-of-spoils-8099648/","321","ENTERTAINMENT"
"333","Vijay’s childhood picture as Krishna surfaces on Janmashtami. See photo","1660903612000","","https://indianexpress.com/article/entertainment/tamil/vijay-childhood-picture-as-krishna-surfaces-on-janmashtami-see-photo-8099532/","322","ENTERTAINMENT"
"334","Extraordinary Attorney Woo: Park Eun-bin’s show is a warm, worthwhile watch","1660902045000","","https://indianexpress.com/article/entertainment/web-series/extraordinary-attorney-woo-park-eun-bin-show-warm-worthwhile-watch-8098450/","323","ENTERTAINMENT"
"335","Krishna Janmashtami 2022: Bharti Singh dresses son Laksh as Krishna, Kajal Aggarwal and Shilpa Shetty share wishes","1660901135000","","https://indianexpress.com/article/entertainment/bollywood/krishna-janmashtami-2022-bharti-singh-dresses-son-laksh-as-krishna-kajal-aggarwal-and-shilpa-shetty-share-best-wishes-8098918/","324","ENTERTAINMENT"
"336","Woody Harrelson, Laura Linney to lead drama movie Suncoast","1660901037000","","https://indianexpress.com/article/entertainment/hollywood/woody-harrelson-laura-linney-to-lead-drama-movie-suncoast-8099485/","325","ENTERTAINMENT"
"337","Salman Khan’s former girlfriend Somy Ali attacks him: ‘A woman beater, a sadistic sick’","1660900796000","","https://indianexpress.com/article/entertainment/bollywood/salman-khan-former-girlfriend-somy-ali-calls-him-sadistic-women-beater-8099515/","326","ENTERTAINMENT"
"338","Fabulous Lives Of Bollywood Wives 2 trailer: Seema Sajdeh goes on a blind date, Maheep Kapoor in tears after conflict with Bhavana Pandey","1660900309000","","https://indianexpress.com/article/entertainment/web-series/fabulous-lives-of-bollywood-wives-season-2-trailer-maheep-kapoor-bhavana-pandey-conflict-seem-sajdeh-blind-date-8099496/","327","ENTERTAINMENT"
"339","Anushka Sharma is smiling away as she chooses to sit on a bench in a park over taking a walk, see photos","1660898209000","","https://indianexpress.com/article/entertainment/bollywood/anushka-sharma-sits-on-a-bench-in-a-park-pictures-8099169/","328","ENTERTAINMENT"
"340","Tamil Rockerz review: A promising plot, let down by clichés","1660897777000","","https://indianexpress.com/article/entertainment/web-series/tamil-rockerz-review-a-promising-plot-let-down-by-cliches-8099452/","329","ENTERTAINMENT"
"341","TV actor Nupur Alankar quits industry, takes sanyas: ‘My husband has freed me, I am headed to Himalayas’","1660895485000","","https://indianexpress.com/article/entertainment/television/tv-actor-nupur-alankar-quits-industry-takes-sanyas-my-husband-has-freed-me-i-am-headed-to-himalayas-8099397/","330","ENTERTAINMENT"
"342","Vivek Agnihotri responds to Anurag Kashyap’s Oscar comment: ‘Why is he so scared of The Kashmir Files?’","1660895461000","","https://indianexpress.com/article/entertainment/bollywood/vivek-agnihotri-responds-to-anurag-kashyap-oscar-comment-scared-of-kashmir-files-8099359/","331","ENTERTAINMENT"
"343","'Jimmy Kimmel Live' Host Lamorne Morris Trolls Herschel Walker With 1 Scathing Question","1661319391000","The actor responds to the U.S. Senate hopeful's latest baffling claim.","https://www.huffpost.com/entry/lamorne-morris-herschel-walker_n_6305992ae4b035629bff7c62","332","ENTERTAINMENT"
"344","Anne Heche Laid To Rest At Historic Hollywood Cemetery","1661314889000","The actor's son said he and his brother ""are convinced our Mom would love the site we have chosen for her.""","https://www.huffpost.com/entry/anne-heche-cemetary-hollywood_n_6305a42ce4b035629bff807a","333","ENTERTAINMENT"
"345","T-Pain’s Hilarious Audition To Be A Peloton Instructor Is A Must-Watch","1661299267000","The rapper is switching gears in his career — quite literally.","https://www.huffpost.com/entry/t-pain-audition-peloton-instructor-must-watch_n_6305252fe4b0f72c09db871d","334","ENTERTAINMENT"
"346","‘House Of The Dragon’ Creators Say Women Were OK With That Traumatic Birthing Scene","1661297929000","Showrunner Miguel Sapochnik said the show's creators screened the scene for “as many women as possible.”","https://www.huffpost.com/entry/house-of-the-dragon-birthing-scene_n_630551fae4b035629bff55af","335","ENTERTAINMENT"
"347","Elisha Cuthbert: I Was ‘Pressured’ Into Posing For Men’s Magazines As A Young Actor","1661287221000","The “Happy Endings” star said film studios in the early 2000s wanted women to pose for Maxim and FHM, and there was “really no option” to avoid it.","https://www.huffpost.com/entry/elisha-cuthbert-mens-magazines-pressure_n_6305152ae4b0f72c09db6b5e","336","ENTERTAINMENT"
"348","'Stranger Things' Star Noah Schnapp's Splashy Side Hustle Might Surprise You","1661283134000","The actor, who plays Will Byers on the smash Netflix series, credited his new gig with keeping him ""grounded"" amid the chaos of Hollywood.","https://www.huffpost.com/entry/stranger-things-noah-schnapp-lifeguard_n_63050096e4b035629bfecc72","337","ENTERTAINMENT"
"349","Britney Spears Has 'Never Had Seconds' At Dinner And Still Cries Herself To Sleep","1661280533000","The pop star opened up about her struggles since her long-running conservatorship ended.","https://www.huffpost.com/entry/britney-spears-says-shell-forever-be-traumatized-has-never-had-seconds-at-dinner_n_6304fdabe4b0f7df9bb42177","338","ENTERTAINMENT"
"350","Girlfriend Of Deceased College Football Star Reveals She’s Pregnant","1661280184000","""We created an angel before heaven gained one,"" Kelly Kay wrote on Instagram alongside an emotional tribute to Spencer Webb of the Oregon Ducks.","https://www.huffpost.com/entry/football-player-spencer-webb-girlfriend-pregnant_n_63050227e4b035629bfecfc0","339","ENTERTAINMENT"
